,0,1,2,3,4,5,6,7,8,9
25,0.41000000000000003,0.36,0.44999999999999996,0.7050000000000001,0.27,0.2098858145,0.209558119,0.7391357141999999,0.30911748100000014,0.321428571
26,1.43,0.9299999999999999,0.29999999999999993,0.41500000000000004,0.7050000000000001,0.32022208249999995,0.1970458115,0.7175785713999999,0.728058439,0.21428571400000002
27,1.07,0.6699999999999999,0.4,0.16500000000000004,0.375,0.3431313764999999,0.15159364200000003,0.6247928569999999,0.551329429,0.285714286
28,0.35,0.35,0.41000000000000003,0.51,0.5549999999999999,0.17083223399999992,0.1904560904999999,0.7678499999999998,0.30206180700000007,0.292857143
29,0.5,0.5,0.71,0.655,0.17499999999999993,0.2509600995000001,0.3481526640000001,0.6212071427999999,0.260067343,0.507142857
30,0.63,0.47,0.6699999999999999,0.42999999999999994,0.255,0.24197786850000003,0.3106971890000001,0.5935785713999999,0.310371823,0.47857142799999997
31,1.1199999999999999,0.75,0.48,0.07,0.28500000000000003,0.434200838,0.22497652099999987,0.5570428569999999,0.5329467179999999,0.34285714300000003
32,1.43,0.9299999999999999,0.0,0.41500000000000004,0.625,0.32022208249999995,0.0,0.8108642855999999,0.9279457629999999,0.0
33,0.81,0.72,0.69,0.21499999999999997,0.22999999999999998,0.3296690345000002,0.24751957299999994,0.52525,0.35841369999999995,0.49285714299999994
34,1.3699999999999999,1.1099999999999999,0.69,0.014999999999999958,0.22999999999999998,0.567097985,0.24751957299999994,0.41022142859999977,0.52620175,0.49285714299999994
35,0.8500000000000001,0.63,0.79,0.21999999999999997,0.20499999999999996,0.3273944154999999,0.3648529144999999,0.4753214285999999,0.339705625,0.564285714
36,0.5,0.5,0.35,0.655,0.51,0.2509600995000001,0.1749911165,0.7809714285999998,0.37496704700000005,0.24999999999999994
37,0.35,0.35,1.08,0.7050000000000001,0.04999999999999999,0.2126416230000001,0.5077159524999999,0.5180928569999999,0.13475440900000002,0.7714285710000001
38,0.54,0.41999999999999993,0.49,0.585,0.09499999999999997,0.22542295700000015,0.23544311049999989,0.6728928569999998,0.33882733100000006,0.35
39,0.61,0.57,1.08,0.20499999999999996,0.04999999999999999,0.33277106450000016,0.5077159524999999,0.3743071427999999,0.20160814100000002,0.7714285710000001
40,0.4,0.4,1.4,0.7449999999999999,0.0,0.26549669600000003,0.6925427765000001,0.4067714285999998,0.09213117600000004,0.9999999999999999
41,1.1099999999999999,0.63,0.43999999999999995,0.615,0.255,0.31143928349999994,0.20137532849999995,0.6248928569999999,0.546990655,0.31428571400000005
42,0.94,0.6699999999999999,0.63,0.255,0.21999999999999997,0.3457011214999999,0.31699720750000004,0.5325857141999999,0.41776481499999996,0.44999999999999996
43,0.36,0.36,0.66,0.6099999999999999,0.875,0.14146356850000008,0.3445184024999999,0.7182999999999998,0.231415327,0.471428571
44,0.63,0.47,0.35,0.42999999999999994,0.51,0.24197786850000003,0.1749911165,0.7459071427999999,0.42047391999999995,0.24999999999999994
45,0.7,0.5,0.37,0.655,0.355,0.2509600995000001,0.16607330599999992,0.7293785713999998,0.436844039,0.264285714
46,0.52,0.37,0.41000000000000003,0.41999999999999993,0.405,0.08540372350000003,0.16519678799999993,0.7234785713999999,0.359854188,0.292857143
47,0.35,0.35,0.79,0.7050000000000001,0.20499999999999996,0.2126416230000001,0.3648529144999999,0.6287642855999999,0.19598473500000002,0.564285714
48,0.5599999999999999,0.43999999999999995,0.63,0.255,0.21999999999999997,0.2336066725000001,0.31699720750000004,0.5925714285999999,0.300938477,0.44999999999999996
49,0.9199999999999999,0.72,0.6,0.21499999999999997,0.16500000000000004,0.3296690345000002,0.32199038700000004,0.5333785713999999,0.42213936900000004,0.42857142800000003
50,0.47,0.41000000000000003,0.9099999999999999,0.355,0.07999999999999996,0.20107723849999992,0.4141534629999999,0.4972357141999998,0.2018672640000001,0.6499999999999999
51,0.63,0.47,0.75,0.42999999999999994,0.07,0.24197786850000003,0.4005831995,0.5399071428,0.287395972,0.535714286
52,0.5599999999999999,0.43999999999999995,0.18,0.255,0.39,0.2336066725000001,0.08934379150000005,0.7920857141999998,0.467702673,0.128571428
53,0.76,0.59,0.62,0.24,0.41500000000000004,0.3047032985,0.33651104099999984,0.5917714285999999,0.3656883540000001,0.442857143
54,1.04,0.6799999999999999,0.41000000000000003,0.44999999999999996,0.355,0.3385113875000001,0.16607330599999992,0.6486928569999998,0.536630884,0.292857143
55,0.6,0.48,0.21999999999999997,0.28500000000000003,0.43499999999999994,0.2627530425,0.1676958115,0.7784928569999998,0.4646287360000001,0.15714285699999997
56,0.47,0.43999999999999995,0.6699999999999999,0.375,0.20499999999999996,0.19248932600000002,0.32974720749999986,0.6053642855999999,0.26202264100000006,0.47857142799999997
57,0.81,0.72,1.08,0.21499999999999997,0.04999999999999999,0.3296690345000002,0.5077159524999999,0.3398071427999999,0.253034089,0.7714285710000001
58,0.8699999999999999,0.8400000000000001,0.72,0.605,0.21499999999999997,0.37722241200000006,0.3154595170000001,0.5564499999999999,0.366838205,0.514285714
59,0.81,0.63,0.61,0.21499999999999997,0.22999999999999998,0.337462688,0.24751957299999994,0.5575928569999998,0.38448602900000006,0.43571428599999995
60,0.5599999999999999,0.43999999999999995,0.66,0.255,0.875,0.2336066725000001,0.3445184024999999,0.6582785713999999,0.292111188,0.471428571
61,0.8300000000000001,0.57,0.66,0.20499999999999996,0.875,0.33277106450000016,0.3445184024999999,0.6342785713999999,0.3740506,0.471428571
62,0.35,0.35,0.62,0.51,0.22499999999999998,0.17083223399999992,0.3130074865000001,0.6625714286,0.23908845,0.442857143
63,0.66,0.66,0.65,0.875,0.16999999999999993,0.373803871,0.3580649734999999,0.6436571427999999,0.325506992,0.46428571400000007
64,0.8500000000000001,0.79,0.62,0.20499999999999996,0.22499999999999998,0.39223222849999995,0.3130074865000001,0.5452214285999999,0.393478577,0.442857143
65,0.66,0.66,0.37,0.875,0.41999999999999993,0.373803871,0.06668874899999999,0.7636714285999998,0.4229792,0.264285714
66,1.22,0.72,0.63,0.77,0.21499999999999997,0.38417690250000014,0.3052313434999998,0.5535357141999999,0.5038473790000001,0.44999999999999996
67,0.79,0.62,0.44999999999999996,0.22499999999999998,0.405,0.32236497399999986,0.16519678799999993,0.6529357141999999,0.4358630360000001,0.321428571
68,1.01,0.6799999999999999,0.35,0.57,0.7849999999999999,0.4349649455,0.060469167499999976,0.7643499999999999,0.5534940070000001,0.24999999999999994
69,0.52,0.37,0.26,0.41999999999999993,0.38,0.08540372350000003,0.2726659524999999,0.7769071427999998,0.417717027,0.18571428599999995
70,0.8500000000000001,0.63,0.44999999999999996,0.21999999999999997,0.27,0.3273944154999999,0.209558119,0.6229357141999998,0.455875492,0.321428571
71,0.29999999999999993,0.29999999999999993,0.6699999999999999,0.5549999999999999,0.20499999999999996,0.22393655049999994,0.32974720749999986,0.6567357141999999,0.21065163600000003,0.47857142799999997
72,0.41999999999999993,0.31999999999999995,0.35,0.5599999999999999,0.7050000000000001,0.24958254550000003,0.1970458115,0.8010928569999999,0.34696281900000003,0.24999999999999994
73,0.47,0.41000000000000003,0.33999999999999997,0.355,0.375,0.20107723849999992,0.15159364200000003,0.7474642855999999,0.36819239299999995,0.242857143
74,0.44999999999999996,0.41000000000000003,0.27,0.405,0.5549999999999999,0.20124044200000002,0.1904560904999999,0.7994499999999999,0.38806696400000007,0.192857143
75,1.0,0.71,0.49,0.17499999999999993,0.09499999999999997,0.36305532900000004,0.23544311049999989,0.5475499999999999,0.48941488600000005,0.35
76,0.5599999999999999,0.43999999999999995,0.41999999999999993,0.255,0.585,0.2336066725000001,0.21381274149999996,0.7195499999999999,0.3698251229999999,0.3
77,1.3699999999999999,1.1099999999999999,0.9299999999999999,0.014999999999999958,0.41500000000000004,0.567097985,0.33651104099999984,0.34967857139999986,0.442123343,0.664285714
78,0.27,0.27,0.44999999999999996,0.41000000000000003,0.405,0.14763274000000015,0.16519678799999993,0.7403071427999999,0.26242175,0.321428571
79,0.4,0.4,0.69,0.7449999999999999,0.18999999999999995,0.26549669600000003,0.3435855320000001,0.6582428569999998,0.23556887800000004,0.49285714299999994
80,0.8699999999999999,0.8400000000000001,0.30999999999999994,0.605,0.41999999999999993,0.37722241200000006,0.06668874899999999,0.7327499999999999,0.522448915,0.22142857099999996
81,1.1099999999999999,0.63,0.38,0.615,0.38,0.31143928349999994,0.2726659524999999,0.6703642855999999,0.5742581179999999,0.27142857099999995
82,0.36,0.36,0.49,0.7050000000000001,0.09499999999999997,0.2098858145,0.23544311049999989,0.7175499999999999,0.27990176600000005,0.35
83,0.62,0.44999999999999996,0.0,0.27,0.625,0.24594834600000004,0.0,0.8862714286,0.584977803,0.0
84,0.65,0.4,0.43999999999999995,0.52,0.255,0.19956015150000006,0.20137532849999995,0.6855714285999999,0.392834675,0.31428571400000005
85,0.29999999999999993,0.30999999999999994,0.9099999999999999,0.43499999999999994,0.07999999999999996,0.1832916229999999,0.4141534629999999,0.5409571427999998,0.15527495700000005,0.6499999999999999
86,0.76,0.59,0.48,0.24,0.28500000000000003,0.3047032985,0.22497652099999987,0.6287428569999999,0.414547443,0.34285714300000003
87,1.6099999999999999,1.4,0.59,0.0,0.24,0.7043262785000002,0.29222664900000006,0.41680714279999986,0.6415958070000001,0.421428571
88,1.1199999999999999,0.75,0.62,0.07,0.22499999999999998,0.434200838,0.3130074865000001,0.48562857139999993,0.47684924500000003,0.442857143
89,0.29999999999999993,0.30999999999999994,0.8400000000000001,0.43499999999999994,0.605,0.1832916229999999,0.3494965244999999,0.6098071427999999,0.17033255999999997,0.6
90,1.34,1.08,0.31999999999999995,0.04999999999999999,0.52,0.5257377795,0.1874300754999999,0.6447214285999998,0.6848957600000001,0.22857142800000002
91,0.47,0.41000000000000003,0.62,0.355,0.22499999999999998,0.20107723849999992,0.3130074865000001,0.6240071427999998,0.27614207999999996,0.442857143
92,0.0,0.0,1.1099999999999999,0.625,0.014999999999999958,0.0,0.5494227319999998,0.5546928569999998,0.040125116000000016,0.792857143
93,0.41000000000000003,0.41000000000000003,0.9299999999999999,0.5549999999999999,0.41500000000000004,0.2050121814999999,0.33651104099999984,0.5670499999999998,0.181037762,0.664285714
94,1.08,0.71,0.58,0.17499999999999993,0.16999999999999993,0.36305532900000004,0.3580649734999999,0.5110571427999998,0.47959395799999993,0.414285714
95,0.76,0.59,0.18,0.24,0.39,0.3047032985,0.08934379150000005,0.7644071427999999,0.54414665,0.128571428
96,0.8300000000000001,0.57,0.57,0.20499999999999996,0.20499999999999996,0.33277106450000016,0.3161355319999999,0.5655071427999999,0.40453401200000005,0.40714285699999997
97,0.33999999999999997,0.36,0.62,0.5449999999999999,0.22499999999999998,0.1710197659999999,0.3130074865000001,0.6685928569999999,0.236000647,0.442857143
98,0.8400000000000001,0.6699999999999999,0.4,0.20499999999999996,0.7449999999999999,0.34014441549999996,0.1883813434999999,0.7185071427999998,0.4727620090000001,0.285714286
99,0.44999999999999996,0.41000000000000003,0.53,0.405,0.495,0.20124044200000002,0.26150964499999985,0.6952214285999998,0.2967461440000001,0.378571428
100,0.31999999999999995,0.31999999999999995,0.8400000000000001,0.5599999999999999,0.605,0.24958254550000003,0.3494965244999999,0.6275714285999998,0.17596687700000002,0.6
101,0.62,0.44999999999999996,0.43999999999999995,0.27,0.255,0.24594834600000004,0.20137532849999995,0.6647999999999998,0.382781024,0.31428571400000005
102,0.5599999999999999,0.43999999999999995,0.75,0.255,0.07,0.2336066725000001,0.4005831995,0.5269571428,0.26694247000000004,0.535714286
103,0.29999999999999993,0.35,1.1099999999999999,0.7050000000000001,0.014999999999999958,0.2126416230000001,0.5494227319999998,0.5143214285999999,0.116431603,0.792857143
104,0.47,0.43999999999999995,0.63,0.375,0.21499999999999997,0.19248932600000002,0.3052313434999998,0.6216785713999998,0.273269081,0.44999999999999996
105,1.3699999999999999,1.1099999999999999,0.73,0.014999999999999958,0.10499999999999998,0.567097985,0.3467388920000001,0.3636214285999998,0.511020927,0.5214285710000001
106,1.21,0.79,0.58,0.20499999999999996,0.16999999999999993,0.39223222849999995,0.3580649734999999,0.4932499999999999,0.520449017,0.414285714
107,0.6,0.48,0.8400000000000001,0.28500000000000003,0.605,0.2627530425,0.3494965244999999,0.5551642855999999,0.25484731400000005,0.6
108,0.5599999999999999,0.43999999999999995,0.49,0.255,0.09499999999999997,0.2336066725000001,0.23544311049999989,0.6335499999999998,0.3453746160000001,0.35
109,0.94,0.6699999999999999,0.45999999999999996,0.255,0.6099999999999999,0.3457011214999999,0.13765125899999997,0.6677571427999999,0.481807125,0.32857142800000005
110,0.27,0.27,0.49,0.41000000000000003,0.7050000000000001,0.14763274000000015,0.20892176249999994,0.7483928569999998,0.250438983,0.35
111,1.09,0.76,0.8400000000000001,0.15500000000000003,0.605,0.39879771399999986,0.3494965244999999,0.4841499999999999,0.39288808,0.6
112,0.63,0.47,0.43999999999999995,0.42999999999999994,0.255,0.24197786850000003,0.20137532849999995,0.6794999999999998,0.3861322410000001,0.31428571400000005
113,1.01,0.6799999999999999,0.43999999999999995,0.57,0.375,0.4349649455,0.15159364200000003,0.6575571427999999,0.5134784860000001,0.31428571400000005
114,0.27,0.27,0.73,0.41000000000000003,0.10499999999999998,0.14763274000000015,0.3467388920000001,0.6117642855999998,0.18693031800000004,0.5214285710000001
115,0.94,0.6699999999999999,0.33999999999999997,0.255,0.7449999999999999,0.3457011214999999,0.1883813434999999,0.7389214285999999,0.5335357690000001,0.242857143
116,1.34,1.08,0.76,0.04999999999999999,0.15500000000000003,0.5257377795,0.37592385650000004,0.3725142855999998,0.49123357600000006,0.542857143
117,0.62,0.44999999999999996,0.33999999999999997,0.27,0.375,0.24594834600000004,0.15159364200000003,0.7196999999999999,0.420961555,0.242857143
118,0.63,0.36,0.35,0.5449999999999999,0.7050000000000001,0.1710197659999999,0.20892176249999994,0.7811642855999998,0.42047391999999995,0.24999999999999994
119,0.6,0.48,0.6699999999999999,0.28500000000000003,0.16500000000000004,0.2627530425,0.32199038700000004,0.5675071427999999,0.30130635100000014,0.47857142799999997
120,0.36,0.36,0.75,0.6099999999999999,0.07,0.14146356850000008,0.4005831995,0.6145428569999998,0.20850389300000005,0.535714286
121,0.76,0.59,0.63,0.24,0.21499999999999997,0.3047032985,0.3052313434999998,0.5583357141999998,0.36242602299999993,0.44999999999999996
122,0.8500000000000001,0.63,0.36,0.21999999999999997,0.5549999999999999,0.3273944154999999,0.18165457249999994,0.7048571427999999,0.49314006499999996,0.257142857
123,0.77,0.6799999999999999,0.6699999999999999,0.15500000000000003,0.20499999999999996,0.31386903450000014,0.32974720749999986,0.5278214285999998,0.352677357,0.47857142799999997
124,0.9099999999999999,0.65,0.48,0.16999999999999993,0.28500000000000003,0.37677994800000003,0.22497652099999987,0.5989571427999999,0.4638804740000001,0.34285714300000003
125,0.27,0.27,0.9099999999999999,0.41000000000000003,0.07999999999999996,0.14763274000000015,0.4141534629999999,0.5420785713999999,0.14705278499999996,0.6499999999999999
126,0.39,0.36,0.35,0.7849999999999999,0.51,0.10725660250000013,0.1749911165,0.8052928569999999,0.33646123299999997,0.24999999999999994
127,0.65,0.49,0.37,0.09499999999999997,0.405,0.280844251,0.16519678799999993,0.6916785714,0.41951299,0.264285714
128,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.5549999999999999,0.5549999999999999,0.22393655049999994,0.18165457249999994,0.8168499999999999,0.32245911799999993,0.21428571400000002
129,1.6099999999999999,1.4,0.35,0.0,0.685,0.7043262785000002,0.0823191674999999,0.6407214285999998,0.763525724,0.24999999999999994
130,0.27,0.27,0.5,0.41000000000000003,0.655,0.14763274000000015,0.2454149215000001,0.7407714285999999,0.247512316,0.35714285700000004
131,0.54,0.41999999999999993,0.62,0.585,0.29499999999999993,0.22542295700000015,0.2115691675,0.6503499999999999,0.29775669799999993,0.442857143
132,0.58,0.4,1.25,0.52,0.014999999999999958,0.19956015150000006,0.600667498,0.37494999999999995,0.16021201400000007,0.892857143
133,1.17,0.9099999999999999,0.76,0.07999999999999996,0.15500000000000003,0.43841361450000016,0.37592385650000004,0.40534285699999995,0.44176520100000005,0.542857143
134,0.69,0.5599999999999999,0.35,0.245,0.7050000000000001,0.29333646599999996,0.1970458115,0.7492785713999999,0.4414770910000001,0.24999999999999994
135,1.21,0.79,0.44999999999999996,0.20499999999999996,0.26,0.39223222849999995,0.2109139135,0.5650214285999999,0.575950228,0.321428571
136,0.69,0.5599999999999999,0.71,0.245,0.17499999999999993,0.29333646599999996,0.3481526640000001,0.5325928569999999,0.316517044,0.507142857
137,0.49,0.48,0.62,0.7050000000000001,0.41500000000000004,0.2395935254999999,0.33651104099999984,0.6859928569999998,0.282317685,0.442857143
138,0.18,0.18,0.75,0.39,0.07,0.14340927199999998,0.4005831995,0.6147571427999998,0.15590917400000004,0.535714286
139,0.47,0.41000000000000003,0.44999999999999996,0.355,0.27,0.20107723849999992,0.209558119,0.6940928569999999,0.32912993700000004,0.321428571
140,0.9199999999999999,0.8400000000000001,0.49,0.605,0.29499999999999993,0.37722241200000006,0.2115691675,0.6422928569999999,0.4632257460000001,0.35
141,0.54,0.41999999999999993,0.48,0.585,0.57,0.22542295700000015,0.431845783,0.7313714285999999,0.3421923310000001,0.34285714300000003
142,0.49,0.41000000000000003,0.48,0.6299999999999999,0.28500000000000003,0.23477781399999986,0.22497652099999987,0.7106428569999999,0.32574798700000007,0.34285714300000003
143,0.65,0.4,0.28,0.52,0.43499999999999994,0.19956015150000006,0.1676958115,0.7669428569999999,0.45662809700000007,0.19999999999999996
144,0.59,0.48,0.26,0.7050000000000001,0.6099999999999999,0.2395935254999999,0.13765125899999997,0.8172928569999998,0.44336338600000014,0.18571428599999995
145,0.0,0.0,0.41999999999999993,0.625,0.585,0.0,0.21381274149999996,0.8152214285999999,0.18036110500000002,0.3
146,0.29999999999999993,0.29999999999999993,0.5599999999999999,0.7050000000000001,0.245,0.2042927955,0.3009610844999999,0.7169071427999999,0.24001617499999994,0.3999999999999999
147,0.45999999999999996,0.36,0.28,0.6099999999999999,0.43499999999999994,0.14146356850000008,0.1676958115,0.7981714285999999,0.38773051299999994,0.19999999999999996
148,0.4,0.4,0.66,0.7449999999999999,0.875,0.26549669600000003,0.3445184024999999,0.7336642856,0.24355449900000004,0.471428571
149,0.9099999999999999,0.65,0.63,0.16999999999999993,0.21999999999999997,0.37677994800000003,0.31699720750000004,0.5263928569999999,0.40854168299999993,0.44999999999999996
150,0.29999999999999993,0.29999999999999993,0.8400000000000001,0.7050000000000001,0.605,0.2042927955,0.3494965244999999,0.6526214285999999,0.17033255999999997,0.6
151,0.5,0.41000000000000003,0.27,0.5549999999999999,0.41999999999999993,0.2050121814999999,0.06668874899999999,0.7906714285999998,0.40629136499999996,0.192857143
152,1.45,1.25,0.6799999999999999,0.014999999999999958,0.44999999999999996,0.6103715585,0.33088676799999983,0.4560928569999999,0.554149425,0.4857142860000001
153,0.65,0.4,0.6,0.52,0.16500000000000004,0.19956015150000006,0.32199038700000004,0.6160285713999999,0.33803415700000006,0.42857142800000003
154,1.3699999999999999,1.1099999999999999,0.76,0.014999999999999958,0.15500000000000003,0.567097985,0.37592385650000004,0.3623499999999999,0.49996328999999995,0.542857143
155,0.62,0.44999999999999996,0.6699999999999999,0.27,0.16500000000000004,0.24594834600000004,0.32199038700000004,0.5621785713999998,0.30734999900000004,0.47857142799999997
156,0.51,0.4,0.27,0.52,0.41000000000000003,0.19956015150000006,0.13411636999999998,0.7855642855999999,0.4099362460000001,0.192857143
157,0.6,0.48,0.69,0.28500000000000003,0.18999999999999995,0.2627530425,0.3435855320000001,0.5627285713999999,0.2954931820000001,0.49285714299999994
158,0.18,0.18,0.28,0.39,0.43499999999999994,0.14340927199999998,0.1676958115,0.8164857141999999,0.286197232,0.19999999999999996
159,0.4,0.4,0.5,0.7449999999999999,0.655,0.26549669600000003,0.2454149215000001,0.7651785713999999,0.289873552,0.35714285700000004
160,1.01,0.6799999999999999,0.18,0.57,0.39,0.4349649455,0.08934379150000005,0.7522285713999999,0.6397016200000001,0.128571428
161,1.6099999999999999,1.4,0.5,0.0,0.655,0.7043262785000002,0.2454149215000001,0.5674142855999998,0.6841588999999999,0.35714285700000004
162,0.18,0.18,0.44999999999999996,0.39,0.26,0.14340927199999998,0.2109139135,0.7407571427999999,0.23240306600000005,0.321428571
163,1.1199999999999999,0.75,0.9299999999999999,0.07,0.41500000000000004,0.434200838,0.33651104099999984,0.39160714279999986,0.37413230600000014,0.664285714
164,0.94,0.6699999999999999,0.65,0.255,0.16999999999999993,0.3457011214999999,0.3580649734999999,0.5159714285999998,0.4108474660000001,0.46428571400000007
165,0.8200000000000001,0.69,0.36,0.22999999999999998,0.5549999999999999,0.2599962225000001,0.18165457249999994,0.7090571427999999,0.4826902110000001,0.257142857
166,0.39,0.36,0.73,0.7849999999999999,0.10499999999999998,0.10725660250000013,0.3467388920000001,0.6444214285999998,0.222285658,0.5214285710000001
167,0.8699999999999999,0.8400000000000001,0.44999999999999996,0.605,0.27,0.37722241200000006,0.209558119,0.6595214286,0.4625463110000001,0.321428571
168,0.62,0.44999999999999996,0.32999999999999996,0.26,0.7449999999999999,0.25492875950000005,0.1883813434999999,0.7698499999999998,0.42498960100000005,0.235714286
169,0.76,0.59,0.9099999999999999,0.24,0.07999999999999996,0.3047032985,0.4141534629999999,0.4262714285999998,0.28134825900000004,0.6499999999999999
170,0.5599999999999999,0.43999999999999995,0.33999999999999997,0.255,0.375,0.2336066725000001,0.15159364200000003,0.7265357141999998,0.39985389000000005,0.242857143
171,0.29999999999999993,0.29999999999999993,0.71,0.7050000000000001,0.17499999999999993,0.2042927955,0.3481526640000001,0.6610642855999999,0.20064660499999998,0.507142857
172,0.39,0.36,0.6699999999999999,0.7849999999999999,0.20499999999999996,0.10725660250000013,0.32974720749999986,0.6732214285999999,0.23784804999999998,0.47857142799999997
173,1.1199999999999999,0.75,0.9099999999999999,0.07,0.07999999999999996,0.434200838,0.4141534629999999,0.3335857141999998,0.3800143210000001,0.6499999999999999
174,0.38,0.35,0.6799999999999999,0.685,0.44999999999999996,0.0937560959999999,0.33088676799999983,0.6807714285999998,0.23219016700000006,0.4857142860000001
175,0.30999999999999994,0.25,0.33999999999999997,0.6950000000000001,0.375,0.16158058949999998,0.15159364200000003,0.7988071427999999,0.3119052860000001,0.242857143
176,0.62,0.44999999999999996,0.31999999999999995,0.26,0.52,0.25492875950000005,0.1874300754999999,0.7452214285999998,0.42905813000000004,0.22857142800000002
177,0.94,0.6699999999999999,0.59,0.255,0.24,0.3457011214999999,0.29222664900000006,0.5519857141999999,0.43196680600000004,0.421428571
178,0.41999999999999993,0.35,0.4,0.685,0.375,0.0937560959999999,0.15159364200000003,0.7627785713999999,0.32929106799999996,0.285714286
179,0.31999999999999995,0.31999999999999995,0.57,0.5599999999999999,0.20499999999999996,0.24958254550000003,0.3161355319999999,0.6897071427999999,0.24354095100000006,0.40714285699999997
180,0.41000000000000003,0.36,0.6699999999999999,0.7050000000000001,0.20499999999999996,0.2098858145,0.32974720749999986,0.6592785713999999,0.243891698,0.47857142799999997
181,0.78,0.69,0.30999999999999994,0.22999999999999998,0.6950000000000001,0.2599962225000001,0.1537826834999999,0.7545642855999999,0.49030769799999996,0.22142857099999996
182,0.79,0.62,0.69,0.22499999999999998,0.18999999999999995,0.32236497399999986,0.3435855320000001,0.5236928569999999,0.35242127,0.49285714299999994
183,1.1199999999999999,0.75,0.63,0.07,0.21999999999999997,0.434200838,0.31699720750000004,0.4803857141999998,0.4731036060000001,0.44999999999999996
184,1.45,1.25,0.48,0.014999999999999958,0.28500000000000003,0.6103715585,0.22497652099999987,0.5021214285999999,0.641479387,0.34285714300000003
185,0.35,0.35,0.8400000000000001,0.51,0.605,0.17083223399999992,0.3494965244999999,0.6165571427999998,0.184418352,0.6
186,0.62,0.44999999999999996,0.44999999999999996,0.27,0.26,0.24594834600000004,0.2109139135,0.6614714285999999,0.379161077,0.321428571
